CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-09-18,2022,REG,2,ATL,0,10,30,0,0,0,0,0,19,31.1,7,30.4
2,2022-09-25,2022,REG,3,ATL,0,6,25,0,1,1,5,0,21,36.8,6,24.0
3,2022-10-02,2022,REG,4,ATL,0,10,84,0,1,1,20,0,24,43.6,5,19.2
4,2022-10-09,2022,REG,5,ATL,1,13,45,0,0,0,0,0,39,59.1,1,4.5
5,2022-10-16,2022,REG,6,ATL,1,15,51,0,0,0,0,0,33,56.9,0,0.0
6,2022-10-23,2022,REG,7,ATL,1,16,50,1,0,0,0,0,29,61.7,0,0.0
7,2022-10-30,2022,REG,8,ATL,1,14,39,0,3,3,46,1,40,59.7,1,2.9
8,2022-11-06,2022,REG,9,ATL,0,10,99,0,1,1,24,0,23,37.7,3,12.5
9,2022-11-10,2022,REG,10,ATL,0,8,20,0,3,3,-17,0,30,47.6,0,0.0
10,2022-11-20,2022,REG,11,ATL,0,8,55,0,1,1,9,0,30,54.5,2,7.4
11,2022-11-27,2022,REG,12,ATL,0,11,54,0,0,0,0,0,22,38.6,2,8.3
12,2022-12-04,2022,REG,13,ATL,1,10,52,0,0,0,0,0,28,51.9,0,0.0
0,,2022,BYE,14,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
13,2022-12-18,2022,REG,15,ATL,1,17,139,1,1,1,-3,0,36,48.6,0,0.0
14,2022-12-24,2022,REG,16,ATL,0,18,74,0,5,4,43,0,42,59.2,0,0.0
15,2023-01-01,2022,REG,17,ATL,0,20,83,1,1,1,12,0,34,54.8,2,8.0
16,2023-01-08,2022,REG,18,ATL,1,24,135,0,0,0,0,0,47,69.1,1,3.6
17,2023-09-10,2023,REG,1,ATL,0,15,75,2,3,3,19,0,29,55.8,0,0.0
18,2023-09-17,2023,REG,2,ATL,1,16,48,0,0,0,0,0,36,43.9,0,0.0
19,2023-09-24,2023,REG,3,ATL,0,7,12,0,3,2,17,0,20,29.9,0,0.0
20,2023-10-01,2023,REG,4,ATL,0,7,16,0,2,1,-4,0,15,25.9,0,0.0
21,2023-10-08,2023,REG,5,ATL,0,17,40,0,1,0,0,0,34,44.2,0,0.0
22,2023-10-15,2023,REG,6,ATL,0,13,51,0,1,0,0,0,23,27.7,0,0.0
23,2023-10-22,2023,REG,7,ATL,1,21,59,0,3,3,53,0,33,50.8,0,0.0
24,2023-10-29,2023,REG,8,ATL,0,8,31,0,0,0,0,0,15,22.1,3,8.6
25,2023-11-05,2023,REG,9,ATL,0,12,39,1,3,2,-9,0,24,34.8,0,0.0
26,2023-11-12,2023,REG,10,ATL,0,9,31,0,1,1,7,0,19,26.8,1,3.8
0,,2023,BYE,11,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
27,2023-11-26,2023,REG,12,ATL,0,10,64,0,0,0,0,0,18,29.0,0,0.0
28,2023-12-03,2023,REG,13,ATL,0,8,26,0,0,0,0,0,11,16.2,0,0.0
29,2023-12-10,2023,REG,14,ATL,0,9,40,0,0,0,0,0,15,20.8,0,0.0
30,2023-12-17,2023,REG,15,ATL,1,14,45,0,1,1,6,0,26,50.0,2,10.5
31,2023-12-24,2023,REG,16,ATL,0,9,69,1,1,1,19,0,13,20.3,3,10.7
32,2023-12-31,2023,REG,17,ATL,0,5,13,0,1,1,75,1,11,18.6,8,25.0
33,2024-01-07,2023,REG,18,ATL,0,6,24,0,3,3,10,0,18,29.5,14,43.8
34,2024-09-08,2024,REG,1,ATL,0,3,21,0,0,0,0,0,10,17.9,4,16.0
35,2024-09-16,2024,REG,2,ATL,0,9,53,0,1,1,12,0,13,21.3,13,59.1
36,2024-09-22,2024,REG,3,ATL,0,7,32,0,0,0,0,0,13,21.3,6,25.0
37,2024-09-29,2024,REG,4,ATL,0,8,60,0,2,2,20,0,21,37.5,6,21.4
38,2024-10-03,2024,REG,5,ATL,0,6,12,0,3,3,13,0,31,35.6,1,3.1
39,2024-10-13,2024,REG,6,ATL,0,18,105,1,1,1,3,0,29,41.4,1,3.7
40,2024-10-20,2024,REG,7,ATL,0,5,36,0,1,1,9,0,17,23.3,10,38.5
41,2024-10-27,2024,REG,8,ATL,0,12,33,0,0,0,0,0,22,35.5,8,29.6
42,2024-11-03,2024,REG,9,ATL,0,6,18,1,0,0,0,0,14,24.6,19,73.1
43,2024-11-10,2024,REG,10,ATL,0,11,59,0,0,0,0,0,18,23.1,17,63.0
44,2024-11-17,2024,REG,11,ATL,0,0,0,0,1,1,-1,0,4,6.8,18,69.2
0,,2024,BYE,12,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
45,2024-12-01,2024,REG,13,ATL,0,8,16,0,1,1,6,0,24,29.6,15,68.2
46,2024-12-08,2024,REG,14,ATL,0,9,63,1,0,0,0,0,13,17.6,16,59.3
47,2024-12-16,2024,REG,15,ATL,0,12,43,0,0,0,0,0,15,25.9,19,76.0
48,2024-12-22,2024,REG,16,ATL,0,11,22,0,1,1,9,0,18,26.9,16,66.7
49,2024-12-29,2024,REG,17,ATL,0,3,19,0,0,0,0,0,8,12.5,17,63.0
50,2025-01-05,2024,REG,18,ATL,0,9,52,0,2,2,17,0,17,21.5,18,58.1
